"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M",
"0500000US55065","Lafayette County, Wisconsin","6684","93","4.0","0.8","3.5","0.8","6.0","0.9","9.6","1.4","11.1","1.3","18.0","1.4","16.1","1.6","19.0","1.5","7.9","0.9","4.9","0.7","72091","2658","86841","2522","40.7","(X)","(X)","(X)","(X)","(X)","4375","136","3.7","1.6","0.7","0.4","3.4","0.8","6.4","1.2","11.7","1.9","15.7","1.6","18.5","2.1","23.5","2.1","10.4","1.2","6.0","1.0","86359","2949","100047","3710","(X)","(X)","40.1","(X)","(X)","(X)","3505","131","1.6","0.8","0.6","0.4","2.5","0.7","4.7","1.1","9.2","1.7","15.8","1.8","19.7","2.4","27.1","2.5","11.8","1.5","7.1","1.2","95236","4037","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2309","148","7.8","1.7","7.3","1.7","12.2","2.6","17.1","3.6","12.3","2.0","21.4","2.5","9.1","1.6","8.2","1.6","2.3","0.9","2.3","0.9","40928","3352","56198","3639","(X)","(X)","(X)","(X)","39.8","(X)",
"0500000US55067","Langlade County, Wisconsin","8606","266","5.6","1.6","4.7","1.7","7.7","1.8","10.3","1.9","14.6","2.1","18.9","2.6","13.7","2.0","14.2","1.9","6.5","1.5","3.8","1.0","57258","5517","76439","4786","39.6","(X)","(X)","(X)","(X)","(X)","5445","244","3.8","2.1","1.8","1.4","3.9","1.5","5.9","1.7","13.9","3.1","21.1","3.1","16.3","2.6","20.2","2.6","7.9","1.8","5.2","1.5","74546","5476","92447","6614","(X)","(X)","41.4","(X)","(X)","(X)","4354","265","2.5","2.3","0.7","0.4","2.9","1.4","5.7","1.8","12.6","3.1","21.0","3.5","15.8","2.5","23.2","3.1","9.2","2.2","6.4","1.8","83629","10308","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3161","303","9.0","3.0","11.1","4.2","15.2","4.7","18.1","4.4","15.0","4.1","17.1","4.5","6.6","2.1","2.8","1.1","4.0","2.4","1.0","1.1","31069","4793","45433","4897","(X)","(X)","(X)","(X)","35.7","(X)",
"0500000US55069","Lincoln County, Wisconsin","12578","218","3.8","1.1","5.2","1.4","8.4","1.7","8.2","1.5","10.4","1.4","17.8","1.8","16.3","2.0","17.2","1.9","7.8","1.6","4.8","0.9","67726","5818","83765","3699","29.9","(X)","(X)","(X)","(X)","(X)","7629","295","2.1","1.2","2.2","1.5","4.4","1.4","4.3","1.2","7.7","1.3","19.3","2.0","19.3","2.5","23.6","2.5","10.6","2.2","6.3","1.4","87905","2334","99967","4588","(X)","(X)","31.2","(X)","(X)","(X)","6247","269","1.3","1.1","0.3","0.2","2.4","0.9","3.3","1.0","6.3","1.1","18.9","2.0","21.2","2.9","26.0","3.0","12.7","2.5","7.6","1.7","95597","3803","110118","5513","(X)","(X)","(X)","(X)","(X)","(X)","4949","264","6.5","2.2","10.1","2.6","15.6","3.4","13.7","3.0","15.4","3.1","17.0","3.1","10.9","3.3","6.1","1.7","3.3","1.8","1.3","0.8","37595","3221","53783","5421","(X)","(X)","(X)","(X)","27.5","(X)",
"0500000US55071","Manitowoc County, Wisconsin","35033","426","3.4","0.7","3.9","0.8","6.9","0.9","7.3","1.1","12.8","1.0","20.8","1.4","14.2","1.3","18.3","1.3","7.2","0.7","5.1","0.7","68611","2393","86730","2455","31.1","(X)","(X)","(X)","(X)","(X)","21861","485","2.0","0.7","1.3","0.6","3.3","0.8","3.6","0.8","10.5","1.3","21.4","1.7","17.2","1.5","23.9","1.8","9.7","1.0","7.3","1.0","86605","3165","104816","3368","(X)","(X)","30.0","(X)","(X)","(X)","17203","533","0.8","0.4","0.3","0.2","1.4","0.5","1.9","0.6","9.5","1.3","19.6","1.8","18.8","1.8","27.6","2.2","11.9","1.2","8.2","1.1","96151","2683","115431","3415","(X)","(X)","(X)","(X)","(X)","(X)","13172","606","6.8","1.4","8.6","1.9","13.2","1.7","14.9","2.5","17.3","2.2","20.5","2.6","8.7","1.6","7.1","1.7","1.8","0.6","1.1","0.5","40776","1712","51851","2758","(X)","(X)","(X)","(X)","31.9","(X)",
"0500000US55073","Marathon County, Wisconsin","56873","432","3.2","0.4","2.8","0.5","5.8","0.6","7.9","0.9","10.8","1.0","18.9","1.2","15.0","1.1","20.3","1.1","8.2","0.7","7.1","0.7","76185","2620","95540","1971","28.9","(X)","(X)","(X)","(X)","(X)","36909","614","1.9","0.4","0.9","0.3","3.1","0.6","3.6","0.7","8.3","1.1","18.1","1.3","17.9","1.3","25.3","1.6","11.1","1.0","9.7","0.9","94793","2689","113962","2480","(X)","(X)","28.5","(X)","(X)","(X)","29690","754","1.2","0.4","0.6","0.3","1.7","0.5","2.6","0.5","6.0","0.9","16.7","1.3","18.1","1.4","29.1","1.8","13.1","1.2","11.0","1.1","104110","1896","124277","2899","(X)","(X)","(X)","(X)","(X)","(X)","19964","761","6.0","1.1","6.5","1.4","11.5","1.5","16.2","2.0","16.9","1.8","20.6","2.1","9.7","1.5","8.5","1.2","2.1","0.7","1.8","0.6","42261","2081","56926","2956","(X)","(X)","(X)","(X)","28.5","(X)",
"0500000US55075","Marinette County, Wisconsin","18640","315","3.8","0.8","3.1","0.6","7.6","1.3","9.4","1.4","13.6","1.4","21.1","2.1","15.4","1.4","16.5","1.8","5.9","1.1","3.6","0.8","63401","3310","80117","3867","36.7","(X)","(X)","(X)","(X)","(X)","11482","360","1.4","0.4","1.6","0.8","4.3","1.5","6.5","1.5","12.9","1.8","22.3","2.5","18.0","1.8","19.4","2.0","8.6","1.6","5.1","1.1","75829","2071","94710","5247","(X)","(X)","37.0","(X)","(X)","(X)","9275","352","0.7","0.3","0.7","0.3","2.8","1.2","6.4","1.7","11.1","1.8","22.0","2.6","18.4","2.2","22.4","2.3","9.4","1.7","6.0","1.3","81525","3618","102419","6020","(X)","(X)","(X)","(X)","(X)","(X)","7158","455","7.9","2.0","6.7","1.6","13.7","2.1","14.7","2.6","17.2","2.3","18.7","3.0","8.8","1.9","9.7","3.0","1.7","1.3","0.9","0.6","41609","3083","51874","3367","(X)","(X)","(X)","(X)","34.4","(X)",
"0500000US55077","Marquette County, Wisconsin","6881","159","3.7","0.6","3.5","1.0","6.0","0.8","11.9","1.6","13.0","1.5","19.8","1.7","15.0","1.9","17.6","1.5","5.8","1.2","3.6","0.9","63471","3230","79741","2925","32.0","(X)","(X)","(X)","(X)","(X)","4358","154","2.0","0.6","1.9","0.8","3.4","0.8","8.0","1.5","11.5","1.8","20.3","1.8","16.7","2.2","23.4","2.1","7.8","1.6","5.0","1.3","77899","3017","94056","4576","(X)","(X)","32.7","(X)","(X)","(X)","3467","153","1.3","0.5","0.8","0.6","2.3","0.8","5.0","1.2","9.5","1.8","21.4","2.2","16.9","2.4","27.7","2.4","9.8","1.9","5.3","1.5","87525","4413","103277","5155","(X)","(X)","(X)","(X)","(X)","(X)","2523","192","7.3","1.4","6.6","2.2","11.8","1.7","20.0","3.9","16.1","2.6","17.2","3.3","11.4","3.3","6.9","1.7","1.4","0.9","1.3","0.5","38790","3913","51161","2813","(X)","(X)","(X)","(X)","30.0","(X)",
"0500000US55078","Menominee County, Wisconsin","1336","104","7.8","4.1","2.2","1.4","7.5","2.8","7.8","2.7","15.3","4.6","22.3","4.6","15.0","5.2","12.9","4.5","6.4","3.5","2.8","2.0","59528","5877","72396","7568","65.0","(X)","(X)","(X)","(X)","(X)","1089","94","9.1","5.1","1.5","1.3","7.0","3.1","3.9","2.4","12.2","5.1","23.1","4.8","18.3","6.4","14.4","5.4","7.2","4.2","3.4","2.4","65221","6528","77847","8800","(X)","(X)","68.7","(X)","(X)","(X)","583","96","0.9","1.3","0.5","0.9","3.1","2.6","3.6","3.0","13.6","7.4","20.6","7.7","17.2","7.6","24.0","9.4","12.3","7.5","4.3","3.2","87596","16431","N","N","(X)","(X)","(X)","(X)","(X)","(X)","247","64","2.0","3.0","5.7","4.4","9.7","6.7","27.9","11.4","28.7","12.6","19.4","16.0","1.6","3.3","4.9","5.9","0.0","8.7","0.0","8.7","38292","4660","42302","6669","(X)","(X)","(X)","(X)","49.0","(X)",
"0500000US55079","Milwaukee County, Wisconsin","389046","1550","6.4","0.3","5.2","0.3","7.9","0.3","8.7","0.4","12.1","0.5","17.6","0.5","12.8","0.4","15.3","0.5","7.0","0.3","6.9","0.3","62118","904","86052","1041","37.1","(X)","(X)","(X)","(X)","(X)","209143","2375","4.3","0.4","2.8","0.3","5.5","0.4","6.6","0.5","10.6","0.6","16.1","0.6","13.8","0.6","19.9","0.7","10.0","0.5","10.5","0.5","82096","1339","106665","1515","(X)","(X)","40.4","(X)","(X)","(X)","128615","2186","1.5","0.3","0.8","0.1","2.5","0.3","3.2","0.4","6.5","0.6","14.4","0.7","15.0","0.8","26.0","0.9","14.6","0.7","15.7","0.7","110686","1351","136050","2147","(X)","(X)","(X)","(X)","(X)","(X)","179903","2478","9.5","0.6","8.2","0.6","11.3","0.5","11.6","0.6","14.5","0.6","19.7","0.8","11.1","0.6","8.9","0.6","3.0","0.3","2.2","0.2","44548","952","58447","1107","(X)","(X)","(X)","(X)","32.2","(X)",
"0500000US55081","Monroe County, Wisconsin","18279","275","3.2","0.8","3.9","0.9","6.8","1.3","9.1","1.4","13.9","1.7","18.2","1.8","14.5","1.6","17.9","1.4","7.2","1.1","5.4","1.0","68213","2864","85024","3226","40.1","(X)","(X)","(X)","(X)","(X)","11584","341","2.3","0.9","1.8","0.7","3.6","1.1","6.5","1.7","11.3","1.6","18.7","2.3","15.0","1.9","22.6","2.1","10.3","1.6","7.8","1.6","84729","4140","102096","5071","(X)","(X)","40.3","(X)","(X)","(X)","8911","408","1.0","0.6","0.9","0.5","1.9","0.8","4.7","1.3","9.1","1.6","17.9","2.5","15.5","2.1","26.4","2.3","13.2","2.0","9.4","1.8","97740","4462","113529","4964","(X)","(X)","(X)","(X)","(X)","(X)","6695","412","5.1","1.3","7.8","2.2","14.0","2.9","14.3","3.4","19.7","3.7","19.4","3.1","11.2","2.5","6.3","1.8","1.4","0.7","0.9","0.7","44090","4492","50459","2901","(X)","(X)","(X)","(X)","37.9","(X)",
"0500000US55083","Oconto County, Wisconsin","16618","229","3.5","0.8","2.5","0.5","6.0","0.9","8.1","1.2","11.4","1.2","17.9","1.3","15.8","1.4","20.2","1.5","8.9","1.1","5.8","0.8","75886","2347","90916","2277","40.5","(X)","(X)","(X)","(X)","(X)","11456","316","1.7","0.7","1.0","0.3","3.4","0.8","5.4","1.2","9.5","1.5","19.1","2.0","16.5","1.6","24.6","2.0","11.4","1.5","7.3","1.1","90654","2904","104772","2742","(X)","(X)","39.5","(X)","(X)","(X)","9375","303","1.2","0.7","0.9","0.4","2.1","0.4","3.9","0.9","7.1","1.3","16.9","1.9","17.7","1.9","28.3","2.3","13.3","1.8","8.7","1.4","100382","2604","114218","3243","(X)","(X)","(X)","(X)","(X)","(X)","5162","317","8.2","1.9","6.0","1.5","12.6","2.2","14.0","2.5","16.8","2.5","17.0","2.6","13.9","2.5","7.9","1.8","2.0","1.0","1.6","0.7","43510","3886","54591","2647","(X)","(X)","(X)","(X)","42.0","(X)",
"0500000US55085","Oneida County, Wisconsin","16772","545","3.4","0.8","3.6","0.9","7.8","1.1","9.5","1.8","11.4","1.6","18.5","1.7","13.3","1.2","19.0","1.6","7.5","1.1","6.1","0.8","69621","2552","89854","3765","27.6","(X)","(X)","(X)","(X)","(X)","10288","414","1.3","0.5","0.9","0.5","3.5","0.8","5.6","1.5","9.4","1.8","19.4","2.1","15.8","1.6","25.3","2.3","10.2","1.7","8.6","1.2","89100","4832","111011","5167","(X)","(X)","28.5","(X)","(X)","(X)","9002","376","0.6","0.3","0.5","0.2","2.7","0.8","3.2","0.9","9.1","2.0","18.8","2.3","16.6","1.7","28.4","2.7","10.7","1.6","9.4","1.3","97765","4522","N","N","(X)","(X)","(X)","(X)","(X)","(X)","6484","471","7.0","1.9","7.8","2.2","14.6","2.7","16.4","3.9","15.0","2.9","17.3","2.6","8.6","2.0","8.5","2.3","2.6","0.9","2.3","1.0","39023","4024","54521","3255","(X)","(X)","(X)","(X)","25.9","(X)",
"0500000US55087","Outagamie County, Wisconsin","77239","383","2.7","0.4","2.0","0.3","4.7","0.5","6.6","0.7","10.3","0.8","18.1","0.9","15.1","1.0","21.7","0.9","9.7","0.6","9.1","0.8","82857","1727","110546","8097","28.9","(X)","(X)","(X)","(X)","(X)","49685","869","1.2","0.3","0.8","0.3","2.3","0.4","3.6","0.6","7.4","0.8","15.9","1.1","15.6","1.1","27.0","1.3","13.6","0.9","12.5","1.1","103915","1867","125908","3209","(X)","(X)","29.4","(X)","(X)","(X)","41269","832","0.6","0.2","0.5","0.2","1.2","0.2","2.4","0.5","5.6","0.7","14.5","1.3","15.2","1.2","29.8","1.5","15.6","1.1","14.7","1.3","114139","3299","137319","3902","(X)","(X)","(X)","(X)","(X)","(X)","27554","954","5.7","1.1","4.4","0.8","9.6","1.1","13.1","1.6","16.3","1.5","22.5","1.9","13.6","1.6","10.3","1.2","1.9","0.5","2.4","1.1","50580","1385","78424","22529","(X)","(X)","(X)","(X)","26.7","(X)",
"0500000US55089","Ozaukee County, Wisconsin","37766","318","2.5","0.6","1.8","0.5","4.0","0.8","6.0","1.1","9.5","1.2","14.4","1.8","13.4","1.4","18.5","1.6","12.2","1.2","17.8","1.2","96734","3801","136887","4658","32.1","(X)","(X)","(X)","(X)","(X)","25465","591","1.2","0.5","0.4","0.3","1.7","0.6","2.2","0.7","7.3","1.5","13.0","1.8","12.4","1.2","21.4","2.0","16.2","1.5","24.2","2.0","122417","4312","167559","6574","(X)","(X)","32.2","(X)","(X)","(X)","21477","677","0.7","0.4","0.3","0.2","1.2","0.5","1.3","0.5","5.2","1.4","11.0","1.8","11.9","1.3","23.2","2.1","17.6","1.6","27.8","2.1","137540","7958","N","N","(X)","(X)","(X)","(X)","(X)","(X)","12301","615","5.6","1.5","4.6","1.5","9.1","2.0","14.0","3.2","16.0","2.6","19.5","3.5","14.6","3.1","10.2","2.7","3.4","1.3","3.0","1.0","50745","4183","67017","5436","(X)","(X)","(X)","(X)","30.9","(X)",
"0500000US55091","Pepin County, Wisconsin","3050","67","2.4","0.7","1.9","0.7","7.0","1.4","7.3","1.7","9.3","1.7","22.5","3.3","15.5","2.3","20.6","2.3","6.9","1.3","6.6","1.3","74536","5244","95774","5559","34.6","(X)","(X)","(X)","(X)","(X)","2110","97","1.5","0.7","0.6","0.4","3.3","1.2","3.7","1.3","7.4","1.5","21.9","3.8","19.7","3.0","25.1","2.9","9.2","1.9","7.6","1.5","86825","3414","108365","5302","(X)","(X)","36.3","(X)","(X)","(X)","1799","104","0.7","0.6","0.6","0.4","1.3","0.7","3.1","1.1","6.7","1.6","21.0","4.2","19.9","3.1","28.0","3.3","10.3","2.1","8.4","1.7","94267","6259","N","N","(X)","(X)","(X)","(X)","(X)","(X)","940","108","4.7","1.8","5.2","2.1","15.9","4.0","15.7","4.5","14.4","4.1","25.0","6.1","6.7","2.2","8.1","2.4","1.4","1.0","3.0","1.5","41912","10240","62876","9203","(X)","(X)","(X)","(X)","30.6","(X)",
"0500000US55093","Pierce County, Wisconsin","15765","313","2.5","0.7","1.8","0.6","5.3","1.2","6.0","1.1","10.8","1.4","16.3","1.9","12.1","1.3","23.2","2.0","11.3","1.2","10.6","1.2","88802","5333","109835","5184","32.1","(X)","(X)","(X)","(X)","(X)","10182","355","1.6","0.9","0.8","0.5","1.8","0.7","1.9","0.5","7.7","1.7","16.4","2.2","12.5","1.5","28.4","2.7","15.1","1.8","13.9","1.7","111413","5176","130277","6628","(X)","(X)","31.4","(X)","(X)","(X)","8382","371","0.7","0.4","0.3","0.3","1.0","0.5","1.6","0.5","5.5","1.5","12.9","1.9","12.8","1.7","31.4","2.8","17.4","2.0","16.4","2.1","124007","4246","143167","7597","(X)","(X)","(X)","(X)","(X)","(X)","5583","394","5.1","1.6","4.2","1.5","11.4","3.1","13.5","3.0","17.9","3.2","19.1","3.6","11.2","2.5","11.0","2.8","3.1","1.2","3.4","1.4","47591","4182","66026","7868","(X)","(X)","(X)","(X)","32.3","(X)",
"0500000US55095","Polk County, Wisconsin","18829","333","3.6","0.7","2.7","0.5","6.1","0.7","6.9","1.0","11.3","1.2","18.5","1.4","16.1","1.1","19.3","1.4","9.4","1.1","6.2","0.7","76208","1997","92480","2129","29.1","(X)","(X)","(X)","(X)","(X)","12694","315","1.6","0.6","0.9","0.4","3.4","0.7","4.1","0.7","8.9","1.1","19.0","1.6","19.0","1.7","23.6","1.8","11.7","1.5","7.9","1.0","90252","2092","106337","2612","(X)","(X)","29.9","(X)","(X)","(X)","10367","293","0.9","0.4","0.6","0.3","2.0","0.5","2.5","0.5","7.2","1.2","17.5","1.7","20.0","1.8","26.3","1.9","13.7","1.7","9.3","1.2","98069","4960","115854","3259","(X)","(X)","(X)","(X)","(X)","(X)","6135","315","7.7","1.6","6.5","1.2","13.1","1.6","13.4","2.5","18.6","2.7","18.0","2.2","8.7","1.7","8.5","1.5","3.5","1.5","2.0","0.7","43194","3069","57728","3709","(X)","(X)","(X)","(X)","26.4","(X)",
"0500000US55097","Portage County, Wisconsin","29636","260","3.5","0.7","2.5","0.5","6.8","1.2","7.4","1.1","12.9","1.4","18.0","1.3","14.4","1.3","19.2","1.4","8.3","0.9","7.0","0.9","73284","2229","92252","2732","26.5","(X)","(X)","(X)","(X)","(X)","17712","463","2.3","0.7","0.7","0.3","3.1","1.0","3.5","0.9","8.2","1.3","17.9","1.7","16.3","1.5","25.8","2.1","12.3","1.5","10.0","1.6","96678","3834","113848","4455","(X)","(X)","27.0","(X)","(X)","(X)","14269","449","1.0","0.4","0.5","0.3","1.8","0.7","2.6","0.8","7.2","1.4","15.3","1.8","16.2","1.5","29.4","2.6","14.4","1.7","11.7","1.8","107403","3455","124651","4955","(X)","(X)","(X)","(X)","(X)","(X)","11924","521","6.4","1.7","5.2","1.3","12.7","2.5","13.8","2.3","20.0","2.4","19.5","2.4","10.5","2.0","7.9","1.5","1.9","0.6","2.1","0.9","42721","1826","56098","2673","(X)","(X)","(X)","(X)","25.0","(X)",
"0500000US55099","Price County, Wisconsin","6567","166","4.4","0.9","3.3","0.7","9.3","1.3","12.6","1.6","13.2","1.3","21.9","2.0","14.3","1.4","13.1","1.5","4.8","0.8","3.1","0.5","58720","1607","73497","2664","30.2","(X)","(X)","(X)","(X)","(X)","3821","135","2.9","0.8","1.5","0.9","5.4","1.3","5.0","0.9","12.9","1.6","22.7","2.2","18.3","1.9","19.7","2.2","7.3","1.4","4.4","0.8","74803","2480","91294","3593","(X)","(X)","29.6","(X)","(X)","(X)","3115","137","1.3","0.5","0.6","0.4","3.5","0.7","4.2","0.9","11.1","1.6","23.0","2.4","19.5","2.0","23.4","2.6","8.4","1.5","5.1","1.0","84604","3765","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2746","180","7.4","1.9","6.5","1.7","15.0","2.6","23.1","3.6","14.5","2.3","21.0","4.0","7.1","1.9","3.3","1.5","1.1","0.7","0.9","0.6","33372","3163","45458","3505","(X)","(X)","(X)","(X)","30.2","(X)",
"0500000US55101","Racine County, Wisconsin","79109","661","4.1","0.7","3.2","0.5","5.7","0.7","7.1","0.8","10.6","0.7","19.0","1.0","13.6","0.9","19.5","1.0","9.5","0.7","7.7","0.7","75331","1810","96943","2129","31.7","(X)","(X)","(X)","(X)","(X)","50412","1102","2.4","0.7","2.0","0.5","3.1","0.7","4.7","0.8","7.9","0.8","18.4","1.4","14.7","1.4","23.4","1.4","12.6","1.0","10.9","1.1","93833","2665","115763","2936","(X)","(X)","31.8","(X)","(X)","(X)","36876","1014","0.8","0.3","0.4","0.2","1.4","0.4","2.8","0.7","5.8","1.0","16.8","1.6","14.9","1.5","27.1","1.7","16.1","1.4","14.0","1.4","111830","3785","132297","3907","(X)","(X)","(X)","(X)","(X)","(X)","28697","1095","7.6","1.3","6.7","1.1","10.6","1.5","12.3","1.9","15.5","1.5","20.7","2.1","10.9","1.5","11.7","1.9","2.4","0.6","1.6","0.5","47085","2742","58910","2974","(X)","(X)","(X)","(X)","30.4","(X)",
"0500000US55103","Richland County, Wisconsin","7119","180","4.2","1.0","4.7","1.3","7.6","1.5","9.3","1.6","12.9","2.0","20.6","2.8","14.4","1.8","15.8","1.8","6.2","1.3","4.5","0.9","62649","2989","80217","3053","42.2","(X)","(X)","(X)","(X)","(X)","4434","212","3.5","1.2","1.4","0.9","3.9","1.3","4.9","1.1","10.2","1.8","21.4","3.0","16.4","2.3","23.0","2.8","8.8","2.0","6.5","1.3","81439","6846","99025","4335","(X)","(X)","41.9","(X)","(X)","(X)","3542","191","1.9","1.0","0.5","0.4","2.9","1.3","4.5","1.2","7.6","1.3","20.0","3.4","18.0","2.7","26.3","3.1","10.6","2.3","7.5","1.7","93761","2889","108635","4735","(X)","(X)","(X)","(X)","(X)","(X)","2685","208","5.9","1.8","11.0","3.4","14.7","3.3","16.6","3.7","17.8","3.8","20.4","4.6","8.3","2.5","3.1","0.9","1.1","0.6","1.0","0.6","36118","3250","45535","3531","(X)","(X)","(X)","(X)","40.4","(X)",
"0500000US55105","Rock County, Wisconsin","66652","539","4.1","0.6","2.7","0.5","6.3","0.9","7.3","0.8","11.0","0.9","19.0","1.3","16.7","1.1","18.5","1.2","8.2","0.7","6.2","0.8","74390","2111","89673","2196","32.2","(X)","(X)","(X)","(X)","(X)","41922","1005","2.6","0.6","1.2","0.4","3.0","0.6","4.1","0.8","8.7","1.0","19.8","1.6","18.1","1.5","24.0","1.6","10.8","1.1","7.7","1.0","88311","1861","103922","2855","(X)","(X)","33.7","(X)","(X)","(X)","31520","794","1.1","0.4","0.5","0.3","1.5","0.4","2.3","0.6","6.0","0.7","17.7","1.8","19.4","1.6","28.3","1.9","13.4","1.4","9.8","1.2","102632","2647","117924","3302","(X)","(X)","(X)","(X)","(X)","(X)","24730","999","7.4","1.4","5.3","1.2","12.4","2.1","14.1","1.6","16.9","1.9","18.3","2.0","12.8","1.6","7.3","1.4","2.7","0.8","2.8","1.1","44941","2362","59884","3562","(X)","(X)","(X)","(X)","28.2","(X)",
"0500000US55107","Rusk County, Wisconsin","6259","145","3.0","0.7","6.6","1.6","8.8","1.6","10.4","1.9","12.6","1.6","20.7","1.9","14.1","1.8","15.4","1.8","5.9","1.2","2.4","0.5","58322","2525","72443","3062","34.7","(X)","(X)","(X)","(X)","(X)","3810","151","1.3","0.4","3.0","1.7","5.1","1.2","7.3","1.7","11.5","2.1","23.0","2.3","17.9","2.4","19.9","2.7","7.5","1.8","3.5","0.8","73693","3778","85613","4017","(X)","(X)","34.0","(X)","(X)","(X)","3083","156","0.8","0.3","0.9","0.4","3.2","0.8","5.7","1.2","9.1","1.9","24.1","3.0","20.3","2.8","22.9","3.1","8.8","2.1","4.1","1.0","80445","2040","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2449","164","5.9","1.5","12.4","3.0","15.1","3.4","16.6","4.3","14.6","2.7","17.3","3.4","8.2","2.6","5.9","1.7","3.3","2.0","0.7","0.4","34985","3027","48970","4458","(X)","(X)","(X)","(X)","34.7","(X)",
"0500000US55109","St. Croix County, Wisconsin","36729","354","2.6","0.7","1.8","0.6","3.6","0.7","4.8","0.9","6.9","0.8","15.1","1.5","13.9","1.5","24.2","1.6","13.2","1.1","13.9","1.3","102482","3390","124042","5117","28.6","(X)","(X)","(X)","(X)","(X)","26038","581","2.4","1.0","0.5","0.3","1.8","0.7","2.4","0.7","4.6","0.8","12.4","1.8","14.4","1.7","27.0","1.9","16.4","1.6","18.1","1.8","122381","4398","143061","6554","(X)","(X)","28.6","(X)","(X)","(X)","21274","634","1.3","1.0","0.3","0.2","1.1","0.4","1.5","0.5","3.0","0.6","11.0","1.9","13.9","1.9","28.2","2.2","19.0","1.8","20.8","2.1","133352","4068","156170","7952","(X)","(X)","(X)","(X)","(X)","(X)","10691","662","4.5","1.2","5.2","2.0","8.1","1.7","11.3","2.5","13.8","2.4","21.7","3.0","13.4","2.4","15.1","3.2","3.7","1.4","3.3","1.5","56838","2193","70989","5158","(X)","(X)","(X)","(X)","25.2","(X)",
"0500000US55111","Sauk County, Wisconsin","27425","374","3.2","0.6","2.6","0.8","6.5","0.9","6.5","1.1","11.9","1.2","17.3","1.7","15.7","1.4","20.3","1.2","9.8","1.1","6.3","0.8","77648","1981","95062","3124","34.8","(X)","(X)","(X)","(X)","(X)","18032","465","2.4","0.7","0.9","0.4","3.1","0.6","4.0","1.1","8.9","1.3","16.0","1.8","18.0","1.8","25.4","1.7","13.1","1.6","8.1","1.0","95162","4385","109454","3762","(X)","(X)","35.6","(X)","(X)","(X)","14278","396","1.1","0.4","0.6","0.4","1.8","0.5","2.9","1.0","6.6","1.2","14.2","1.9","19.3","1.7","28.3","2.0","15.6","2.0","9.6","1.1","104750","3395","120583","4133","(X)","(X)","(X)","(X)","(X)","(X)","9393","506","5.6","1.5","5.8","2.1","13.9","2.4","11.8","2.0","17.7","2.6","21.8","2.7","9.8","1.8","8.5","1.8","2.9","1.0","2.3","0.9","46041","1801","63227","5940","(X)","(X)","(X)","(X)","31.8","(X)",
